Date,Open,High,Low,Close,Volume,Adj Close
1997-06-03,86.38,86.62,84.12,84.38,9827800,33.95
1997-06-02,87.75,87.88,86.62,87.12,6608600,35.06
1997-05-30,85.00,88.25,84.50,86.50,13492800,34.81
1997-05-29,90.00,90.00,87.50,87.75,11548400,35.31
1997-05-28,90.50,91.88,88.50,90.12,17898800,36.26
1997-05-27,174.00,179.25,174.00,179.25,12950800,36.06
1997-05-23,173.38,174.88,173.12,173.38,6916000,34.88
1997-05-22,175.12,176.00,172.50,172.50,7229600,34.71
1997-05-21,174.75,177.38,174.38,175.12,12681200,35.23
1997-05-20,168.50,175.50,168.38,173.75,12530400,34.96
1997-05-19,169.88,170.38,166.88,168.75,9694800,33.95
1997-05-16,173.00,173.75,169.62,170.00,14097200,34.20
1997-05-15,174.12,175.62,173.12,173.88,10944400,34.98
1997-05-14,174.25,175.00,171.88,173.88,13792400,34.98
1997-05-13,174.75,177.12,173.38,173.62,22649200,34.93
1997-05-12,168.25,173.50,168.12,173.50,14980400,34.91
1997-05-09,168.75,169.25,166.62,167.50,11747600,33.70
1997-05-08,164.00,169.25,163.50,167.38,19169200,33.67
1997-05-07,164.38,166.88,162.12,162.12,11362000,32.62
1997-05-06,165.88,167.38,164.62,165.50,13189200,33.30
1997-05-05,162.88,166.25,162.62,166.12,12416400,33.42
1997-05-02,161.00,162.88,159.88,162.12,12131600,32.62
1997-05-01,160.50,161.62,159.38,161.38,11973200,32.47
1997-04-30,157.88,161.12,157.25,160.50,18313600,32.29
1997-04-29,152.38,159.00,152.00,158.38,18500000,31.86
1997-04-28,149.62,151.75,149.12,150.38,9984000,30.25
1997-04-25,152.25,152.88,150.62,150.75,12020000,30.33
1997-04-24,150.50,157.00,150.50,153.62,42636400,30.91
1997-04-23,140.00,143.75,139.00,142.38,15668400,28.64
1997-04-22,137.25,140.12,134.75,140.00,12088800,28.17
1997-04-21,139.62,141.25,136.62,137.38,9426800,27.64
1997-04-18,138.00,140.12,137.75,139.75,9372800,28.12
1997-04-17,137.38,139.75,136.75,137.75,10620400,27.71
1997-04-16,137.38,138.38,135.75,137.50,7381200,27.66
1997-04-15,138.62,139.00,134.38,137.88,15727600,27.74
1997-04-14,134.50,136.88,133.25,136.50,10537600,27.46
1997-04-11,132.25,134.75,131.38,133.38,16554400,26.83
1997-04-10,133.75,134.88,132.88,133.00,9932400,26.76
1997-04-09,138.00,138.00,133.00,133.12,13783600,26.78
1997-04-08,132.25,136.88,132.25,136.62,10832000,27.49
1997-04-07,130.75,133.50,130.50,132.50,10670400,26.66
1997-04-04,127.25,131.12,127.12,129.25,25006400,26.00
1997-04-03,132.00,132.25,128.88,131.12,21538000,26.38
1997-04-02,136.88,137.38,133.25,133.75,14152000,26.91
1997-04-01,137.00,137.75,135.62,136.75,11717600,27.51
1997-03-31,137.25,139.50,134.38,137.25,15508000,27.61
1997-03-27,140.50,141.62,136.12,137.00,12832000,27.56
1997-03-26,136.50,141.12,135.50,140.25,14059600,28.22
1997-03-25,136.88,138.38,134.75,135.88,13837200,27.34
1997-03-24,132.62,136.88,130.00,136.75,18016800,27.51
1997-03-21,136.88,137.12,132.12,132.50,26149200,26.66
1997-03-20,138.00,139.75,136.50,136.88,14904800,27.54
1997-03-19,138.62,138.75,135.88,137.88,16477600,27.74
1997-03-18,139.88,140.75,137.88,139.38,14544400,28.04
1997-03-17,142.75,143.12,137.38,139.50,20377600,28.07
1997-03-14,143.62,144.38,142.12,143.62,8024800,28.90
1997-03-13,144.75,146.25,142.25,142.88,12151200,28.75
1997-03-12,146.00,147.25,144.12,144.88,11308400,29.15
1997-03-11,146.38,149.75,146.00,146.00,13422400,29.37
1997-03-10,144.75,147.00,144.38,146.12,8171200,29.40
1997-03-07,147.25,147.62,144.12,144.75,10627200,29.12
1997-03-06,145.62,149.00,144.62,146.62,14781600,29.50
1997-03-05,145.88,146.50,144.38,145.50,8004800,29.27
1997-03-04,145.62,146.75,142.50,144.88,12252800,29.15
1997-03-03,143.75,146.75,143.62,145.12,13215600,29.20
1997-02-28,143.12,145.75,140.62,143.75,12262400,28.92
1997-02-27,146.88,146.88,143.00,143.00,7088800,28.77
1997-02-26,147.00,147.50,144.00,146.88,14681600,29.55
1997-02-25,144.38,148.00,144.12,146.50,16793600,29.47
1997-02-24,137.62,144.00,137.50,143.88,17130800,28.95
1997-02-21,140.75,140.88,137.12,137.62,25234000,27.69
1997-02-20,143.12,143.50,140.25,141.25,14332000,28.42
1997-02-19,145.25,145.88,143.00,143.62,13449200,28.90
1997-02-18,145.50,145.50,143.12,145.25,10740800,29.22
1997-02-14,146.38,147.75,144.00,145.00,13698800,29.17
1997-02-13,145.12,148.12,145.12,146.38,15851600,29.45
1997-02-12,144.00,146.62,143.00,145.00,18515200,29.17
1997-02-11,143.38,145.25,141.12,145.25,21540400,29.22
1997-02-10,148.75,148.75,142.00,142.75,21562800,28.72
1997-02-07,148.50,150.00,145.88,148.75,19807200,29.93
1997-02-06,149.00,149.75,145.50,146.00,20778400,29.37
1997-02-05,153.62,153.62,145.50,148.75,22077600,29.86
1997-02-04,154.75,154.75,150.75,153.62,13544800,30.84
1997-02-03,157.38,157.38,154.50,154.88,10599200,31.09
1997-01-31,157.62,157.88,156.12,156.88,11565600,31.49
1997-01-30,157.75,158.25,155.75,157.25,18296000,31.56
1997-01-29,153.50,156.75,152.38,156.38,18664400,31.39
1997-01-28,149.88,154.25,148.62,150.75,32306000,30.26
1997-01-27,151.38,151.75,145.00,145.75,23704400,29.25
1997-01-24,151.88,154.00,149.00,150.50,32776800,30.21
1997-01-23,158.88,160.25,150.62,151.75,33802400,30.46
1997-01-22,159.00,160.00,155.00,158.00,49184800,31.71
1997-01-21,166.38,170.12,166.38,168.00,14993200,33.72
1997-01-20,164.88,167.62,164.50,167.00,10706000,33.52
1997-01-17,165.12,165.75,163.88,165.25,8868800,33.17
1997-01-16,164.75,166.75,163.25,165.50,13896000,33.22
1997-01-15,166.38,168.38,163.38,164.62,17712800,33.04
1997-01-14,165.00,167.62,164.50,167.02,11786400,33.52
1997-01-13,163.00,166.25,162.75,163.88,15650800,32.89
1997-01-10,160.50,164.00,160.12,163.00,17500800,32.72
1997-01-09,159.75,162.00,158.38,161.88,12626800,32.49
1997-01-08,164.12,164.25,159.12,159.88,11697600,32.09
1997-01-07,160.88,163.75,159.38,163.38,10541200,32.79
1997-01-06,159.38,163.38,158.50,161.25,19244400,32.37
1997-01-03,155.00,159.12,154.88,159.12,12930400,31.94
1997-01-02,153.75,154.38,150.25,153.25,16790000,30.76
1996-12-31,153.75,155.38,150.88,151.50,7049600,30.41
1996-12-30,155.25,155.50,153.62,153.62,4168000,30.84
1996-12-27,155.62,155.62,153.50,155.12,5049200,31.14
1996-12-26,157.38,158.38,155.12,155.75,4527200,31.26
1996-12-24,154.12,156.00,154.12,155.75,2660000,31.26
1996-12-23,154.00,155.38,152.75,154.25,8732800,30.96
1996-12-20,158.12,158.38,154.12,154.62,16724800,31.04
1996-12-19,159.75,159.75,157.25,158.12,13614000,31.74
1996-12-18,152.50,159.00,152.38,158.62,14443200,31.84
1996-12-17,148.38,153.62,147.38,151.88,16082400,30.48
1996-12-16,153.00,153.25,147.25,148.62,14377600,29.83
1996-12-13,152.25,154.88,152.00,152.88,15562400,30.68
1996-12-12,158.12,158.50,151.50,151.62,14420400,30.43
1996-12-11,155.25,158.62,153.75,156.12,23424400,31.34
1996-12-10,161.50,161.88,157.75,157.75,12374000,31.66
1996-12-09,156.62,160.12,156.25,160.00,11079600,32.12
1996-12-06,154.00,158.00,153.38,155.62,24141600,31.24
1996-12-05,161.38,162.62,158.38,158.50,12145200,31.81
1996-12-04,162.88,164.00,159.12,162.00,17749200,32.52
1996-12-03,163.62,166.00,162.62,162.62,18711200,32.64
1996-12-02,159.62,163.50,159.62,163.00,13264000,32.72
1996-11-29,158.12,159.62,158.12,159.38,3725200,31.99
1996-11-27,158.25,160.25,157.75,158.12,11198800,31.74
1996-11-26,157.50,160.75,157.00,158.00,22061600,31.71
1996-11-25,158.12,158.50,156.12,157.62,11332000,31.64
1996-11-22,154.12,158.88,154.12,158.50,16330000,31.81
1996-11-21,153.12,154.88,152.50,154.12,18604400,30.94
1996-11-20,153.38,159.00,152.38,152.62,32946800,30.63
1996-11-19,146.88,154.88,146.50,154.12,24118400,30.94
1996-11-18,144.75,150.00,143.00,146.75,23108400,29.46
1996-11-15,137.62,145.50,137.38,145.00,31215200,29.10
1996-11-14,134.62,137.62,134.62,136.88,11098000,27.47
1996-11-13,133.50,135.88,133.25,134.75,9569200,27.05
1996-11-12,135.00,135.75,133.00,133.25,10896400,26.75
1996-11-11,134.38,134.88,134.00,134.50,5716800,27.00
1996-11-08,133.38,134.50,132.88,134.38,6277600,26.97
1996-11-07,133.12,135.12,132.75,133.75,13926400,26.85
1996-11-06,130.62,133.88,130.25,133.38,11545600,26.77
1996-11-05,129.75,131.50,129.25,130.25,11716400,26.07
1996-11-04,127.38,129.38,127.38,128.75,6109200,25.77
1996-11-01,128.88,129.62,127.12,127.50,8269200,25.52
1996-10-31,126.50,129.12,125.88,129.00,8525200,25.82
1996-10-30,125.75,127.50,125.75,126.38,8330000,25.30
1996-10-29,127.50,127.75,125.12,125.62,10130000,25.15
1996-10-28,126.62,128.12,126.50,127.38,7390000,25.50
1996-10-25,126.38,128.00,126.38,126.50,6501600,25.32
1996-10-24,129.50,129.75,127.38,127.38,7174000,25.50
1996-10-23,126.50,129.88,126.12,129.25,12034000,25.87
1996-10-22,129.62,130.75,126.25,127.00,11997200,25.42
1996-10-21,128.00,135.38,126.75,130.12,33337200,26.05
1996-10-18,125.50,129.50,124.00,129.38,13894800,25.90
1996-10-17,128.75,129.12,125.25,125.62,8541600,25.15
1996-10-16,129.50,129.50,127.38,127.62,7502800,25.55
1996-10-15,130.75,131.25,128.62,129.50,11455600,25.92
1996-10-14,129.88,130.00,129.12,130.00,5603600,26.02
1996-10-11,128.50,130.12,128.25,129.88,11433200,26.00
1996-10-10,125.50,128.00,125.50,127.75,8994000,25.57
1996-10-09,129.00,129.38,126.12,126.25,9609600,25.27
1996-10-08,128.00,129.50,127.62,128.38,12589600,25.70
1996-10-07,126.88,128.00,126.88,127.88,7341600,25.60
1996-10-04,125.88,127.12,125.62,126.62,9209200,25.35
1996-10-03,125.75,126.25,124.62,125.00,7380400,25.02
1996-10-02,124.25,125.88,124.00,125.88,8052800,25.20
1996-10-01,124.00,125.25,123.12,123.75,9786000,24.77
1996-09-30,124.88,127.12,124.12,124.50,7457600,24.92
1996-09-27,124.75,125.50,124.00,124.75,5248800,24.97
1996-09-26,126.25,127.88,124.12,124.38,12704000,24.90
1996-09-25,124.50,126.88,124.50,126.50,10773600,25.32
1996-09-24,124.25,126.88,124.00,124.12,14984000,24.85
1996-09-23,122.25,124.75,122.12,124.25,6765600,24.87
1996-09-20,123.62,124.88,122.88,123.00,12242000,24.62
1996-09-19,124.25,125.12,123.00,123.50,8213200,24.72
1996-09-18,124.38,125.25,123.00,124.50,14094000,24.92
1996-09-17,123.00,123.62,121.50,123.62,13198400,24.75
1996-09-16,122.12,123.38,121.75,122.75,10653200,24.57
1996-09-13,118.12,122.88,118.12,122.12,22036400,24.45
1996-09-12,118.00,118.25,117.12,117.25,8674800,23.47
1996-09-11,116.75,118.25,116.75,118.00,8755200,23.62
1996-09-10,117.62,119.38,116.50,118.12,16051200,23.65
1996-09-09,116.00,117.75,115.88,117.62,10269600,23.55
1996-09-06,113.50,115.88,113.50,115.50,9638000,23.12
1996-09-05,114.00,114.50,113.00,113.12,7194400,22.65
1996-09-04,115.00,115.62,114.50,114.62,5480800,22.95
1996-09-03,113.25,115.38,112.56,115.25,8830400,23.07
1996-08-30,114.62,115.00,113.62,114.38,6151600,22.90
1996-08-29,115.12,115.50,114.62,115.12,9182400,23.05
1996-08-28,114.00,115.75,113.88,115.00,14829600,23.02
1996-08-27,112.62,112.75,111.25,111.75,4819600,22.37
1996-08-26,113.00,113.12,112.25,112.50,3654800,22.52
1996-08-23,112.12,113.62,112.00,113.00,6173600,22.62
1996-08-22,112.75,113.88,112.38,112.62,8249200,22.55
1996-08-21,110.50,112.75,110.12,112.25,7064400,22.47
1996-08-20,110.12,110.75,110.00,110.50,4538800,22.12
1996-08-19,109.88,110.38,109.50,110.00,7054000,22.02
1996-08-16,111.00,111.25,109.88,110.00,6046800,22.02
1996-08-15,111.62,111.62,110.75,110.88,4626800,22.19
1996-08-14,109.38,111.50,109.38,111.25,10326000,22.27
1996-08-13,111.62,112.50,109.12,109.38,11935200,21.89
1996-08-12,112.00,113.25,111.62,112.12,7727600,22.45
1996-08-09,113.00,113.75,112.12,112.38,6987600,22.50
1996-08-08,111.62,113.88,111.50,113.50,11762400,22.72
1996-08-07,110.00,112.88,109.75,112.62,12268000,22.55
1996-08-06,109.25,110.12,108.25,109.62,14385600,21.87
1996-08-05,108.00,109.38,108.00,109.25,8604400,21.80
1996-08-02,108.38,109.38,107.75,108.88,9063200,21.72
1996-08-01,108.00,109.00,107.25,107.25,12482400,21.40
1996-07-31,107.12,108.88,107.00,107.50,14021200,21.45
1996-07-30,105.25,108.00,103.75,107.38,15971200,21.43
1996-07-29,103.50,105.50,103.38,104.75,13352800,20.90
1996-07-26,103.12,104.12,101.62,103.88,15961600,20.73
1996-07-25,96.00,103.75,95.00,103.62,36059600,20.68
1996-07-24,89.62,92.62,89.12,91.75,14734400,18.31
1996-07-23,92.50,93.25,90.00,90.25,12460000,18.01
1996-07-22,93.38,93.38,91.88,92.50,7123200,18.46
1996-07-19,94.50,95.25,93.50,93.75,8460400,18.71
1996-07-18,94.25,95.62,93.12,94.25,10685600,18.81
1996-07-17,97.88,97.88,94.00,94.12,15158000,18.78
1996-07-16,92.25,95.75,89.75,95.75,24828400,19.11
1996-07-15,94.50,94.88,89.75,90.88,16318400,18.13
1996-07-12,95.62,96.00,94.62,95.31,12897200,19.02
1996-07-11,97.62,97.62,94.12,96.00,23328800,19.16
1996-07-10,98.75,99.50,97.75,98.88,11404800,19.73
1996-07-09,98.75,100.25,98.75,99.00,7920800,19.75
1996-07-08,98.12,99.25,98.12,98.38,7375600,19.63
1996-07-05,97.88,99.25,97.75,97.88,6669600,19.53
1996-07-03,99.75,100.12,98.12,98.50,9724000,19.65
1996-07-02,101.00,101.25,99.88,100.00,8096400,19.95
1996-07-01,99.25,102.25,99.12,101.50,9710000,20.25
1996-06-28,99.12,99.88,98.88,99.00,9376400,19.75
1996-06-27,98.38,99.62,97.62,98.88,13294800,19.73
1996-06-26,99.75,100.12,98.50,98.62,10174800,19.68
1996-06-25,99.38,99.75,98.88,99.75,8885200,19.90
1996-06-24,99.62,100.12,98.50,99.62,9883200,19.88
1996-06-21,100.75,101.75,98.25,98.62,16896400,19.68
1996-06-20,102.25,102.25,99.38,100.75,16558400,20.10
1996-06-19,101.75,102.62,101.50,102.12,5718000,20.38
1996-06-18,102.00,102.50,101.25,101.25,7657600,20.20
1996-06-17,101.88,102.75,100.88,102.50,7633600,20.45
1996-06-14,103.38,104.25,101.62,101.62,10849200,20.28
1996-06-13,103.00,104.12,101.75,103.25,8532000,20.60
1996-06-12,103.62,103.88,102.75,103.00,8544400,20.55
1996-06-11,103.25,104.38,102.38,103.12,10794800,20.58
1996-06-10,102.00,103.25,101.38,102.62,12062000,20.48
1996-06-07,96.50,102.00,96.12,101.75,29511200,20.30
1996-06-06,104.88,104.88,101.00,101.25,23910800,20.20
1996-06-05,106.00,106.38,104.75,104.88,7151600,20.93
1996-06-04,105.38,106.62,105.38,105.88,7952000,21.13
1996-06-03,106.38,106.50,105.00,105.38,6958000,21.03
1996-05-31,107.62,108.25,106.62,106.75,9004800,21.30
1996-05-30,106.88,107.62,106.12,107.25,10471200,21.40
1996-05-29,107.75,108.38,105.62,106.88,13044000,21.33
1996-05-28,109.25,109.38,107.88,108.25,6894000,21.60
1996-05-24,109.50,109.88,108.00,108.75,5612000,21.70
1996-05-23,109.88,110.50,109.25,109.25,10414800,21.80
1996-05-22,110.75,111.00,109.75,110.38,8957200,22.02
1996-05-21,111.88,112.12,110.75,111.00,8607600,22.15
1996-05-20,112.00,112.50,111.00,112.12,9642800,22.37
1996-05-17,109.00,111.62,109.00,110.88,15415200,22.12
1996-05-16,108.00,109.25,107.62,108.62,10866800,21.68
1996-05-15,109.00,109.88,108.50,109.00,10958000,21.75
1996-05-14,108.25,108.88,107.50,108.62,12483200,21.68
1996-05-13,106.38,108.50,105.88,107.62,9171600,21.48
1996-05-10,107.38,108.38,106.12,106.38,8357600,21.23
1996-05-09,105.75,107.75,105.75,107.00,9534400,21.35
1996-05-08,105.00,106.00,103.62,105.88,14396000,21.13
1996-05-07,107.00,107.25,105.62,105.88,9534800,21.06
1996-05-06,108.50,108.50,106.38,107.00,11648400,21.28
1996-05-03,108.25,109.00,107.75,108.12,8015200,21.50
1996-05-02,108.00,109.38,107.38,107.88,14062000,21.45
1996-05-01,107.75,108.50,107.62,107.88,8389600,21.45
1996-04-30,110.00,110.25,107.50,107.75,10656000,21.43
1996-04-29,107.75,108.75,107.38,108.62,10749600,21.60
1996-04-26,108.50,108.88,107.62,107.75,9127200,21.43
1996-04-25,107.00,108.50,106.62,108.25,17942000,21.53
1996-04-24,107.62,107.62,105.62,106.75,12109200,21.23
1996-04-23,107.50,107.75,106.75,107.00,9878000,21.28
1996-04-22,106.88,107.62,105.62,107.25,13255200,21.33
1996-04-19,105.75,107.12,104.62,105.38,19583200,20.96
1996-04-18,105.62,107.25,103.62,105.50,41512000,20.98
1996-04-17,116.75,120.12,103.38,105.25,65196400,20.93
1996-04-16,115.12,116.38,114.62,115.50,9754000,22.97
1996-04-15,112.62,114.38,111.50,114.12,9177200,22.70
1996-04-12,115.25,115.62,110.12,111.50,31044000,22.18
1996-04-11,116.38,118.38,114.75,117.50,15079200,23.37
1996-04-10,117.75,120.88,115.12,116.00,12752400,23.07
1996-04-09,119.75,120.12,117.50,117.88,7857600,23.44
1996-04-08,115.62,119.38,114.50,119.38,15990800,23.74
1996-04-04,119.88,119.88,117.25,117.75,10010000,23.42
1996-04-03,117.50,120.50,116.12,119.75,16599600,23.82
1996-04-02,111.00,118.12,110.50,117.62,21628800,23.39
1996-04-01,112.12,112.75,110.00,110.38,9518000,21.95
1996-03-29,110.38,113.75,110.38,111.25,11726400,22.13
1996-03-28,111.88,112.38,109.50,109.75,12186400,21.83
1996-03-27,111.12,113.75,110.25,111.25,14479200,22.13
1996-03-26,108.38,112.00,107.62,110.75,18235600,22.03
1996-03-25,114.88,115.12,108.38,108.75,18889600,21.63
1996-03-22,115.00,115.75,114.25,114.25,8949600,22.72
1996-03-21,117.50,117.88,114.12,114.88,15115200,22.85
1996-03-20,120.88,120.88,114.25,117.00,30271600,23.27
1996-03-19,124.75,125.50,121.50,121.75,11192000,24.21
1996-03-18,120.62,125.12,120.50,124.62,15021600,24.79
1996-03-15,116.88,120.00,115.75,119.88,14086000,23.84
1996-03-14,116.50,118.75,116.12,116.88,11489200,23.24
1996-03-13,114.50,116.62,114.50,115.88,11243200,23.05
1996-03-12,115.62,116.00,113.62,114.25,16806400,22.72
1996-03-11,113.88,117.88,113.88,117.25,15744000,23.32
1996-03-08,115.50,116.88,112.25,114.25,21520400,22.72
1996-03-07,117.00,117.50,115.38,117.12,9881600,23.29
1996-03-06,119.75,119.88,116.38,117.00,10936800,23.27
1996-03-05,117.12,119.50,116.12,119.00,14176800,23.67
1996-03-04,118.75,121.25,115.25,116.12,17288400,23.10
1996-03-01,121.62,121.75,117.00,118.12,32179600,23.49
1996-02-29,125.00,127.38,122.00,122.62,29171600,24.39
1996-02-28,127.62,128.88,127.00,127.38,17548000,25.33
1996-02-27,125.12,128.88,124.50,128.75,18451600,25.61
1996-02-26,123.88,125.50,123.88,124.88,11530000,24.84
1996-02-23,125.00,126.12,124.00,125.62,16504800,24.98
1996-02-22,121.75,125.62,121.25,124.12,21423200,24.69
1996-02-21,119.00,120.62,118.62,120.25,16389200,23.92
1996-02-20,116.75,120.88,116.75,119.12,21288800,23.69
1996-02-16,118.00,118.88,117.50,118.00,19943600,23.47
1996-02-15,114.38,118.50,114.25,117.62,23341200,23.39
1996-02-14,113.88,115.00,113.75,114.25,12949600,22.72
1996-02-13,114.00,114.88,113.50,113.62,13870800,22.60
1996-02-12,114.12,115.88,113.88,115.25,14666400,22.92
1996-02-09,113.38,114.38,113.00,113.50,13486000,22.57
1996-02-08,112.38,114.50,111.88,113.50,12778400,22.57
1996-02-07,114.00,114.62,111.50,112.62,16100800,22.40
1996-02-06,112.88,115.12,112.62,114.75,20158400,22.77
1996-02-05,109.38,112.38,109.25,112.25,13139600,22.28
1996-02-02,109.00,109.88,108.75,109.62,12443600,21.75
1996-02-01,108.75,110.38,108.12,109.00,16311200,21.63
1996-01-31,108.00,109.88,107.50,108.50,20059200,21.53
1996-01-30,106.50,109.00,106.38,108.62,18374400,21.56
1996-01-29,104.75,106.62,104.25,106.50,9474400,21.13
1996-01-26,103.88,106.25,103.50,104.75,10588400,20.79
1996-01-25,107.62,108.00,104.12,104.12,18887200,20.66
1996-01-24,103.12,109.00,103.12,107.00,31955600,21.23
1996-01-23,100.75,104.50,100.75,103.00,19836800,20.44
1996-01-22,101.50,103.88,101.38,102.25,21172000,20.29
1996-01-19,96.62,104.12,96.50,102.00,52584000,20.24
1996-01-18,90.00,96.25,89.62,96.25,39428000,19.10
1996-01-17,86.75,89.25,85.75,87.62,19284800,17.39
1996-01-16,84.12,87.75,83.50,87.00,18452000,17.26
1996-01-15,86.50,86.50,83.12,83.12,14971200,16.50
1996-01-12,87.25,87.25,86.12,86.38,10657600,17.14
1996-01-11,88.12,88.50,86.00,87.25,18498400,17.31
1996-01-10,86.62,89.25,86.62,87.25,22751600,17.31
1996-01-09,89.12,89.12,86.12,86.75,14894000,17.22
1996-01-08,88.62,89.25,88.62,89.12,3531600,17.69
1996-01-05,86.00,88.75,86.00,88.62,15505600,17.59
1996-01-04,89.12,89.12,85.62,86.88,32332800,17.24
1996-01-03,91.00,91.25,89.00,89.25,12528000,17.71
1996-01-02,91.38,92.12,90.62,90.88,10033600,18.03
1995-12-29,90.38,91.75,89.50,91.38,13854000,18.13
1995-12-28,91.12,91.38,90.00,90.12,7109600,17.89
1995-12-27,91.75,92.00,90.75,92.00,6288000,18.26
1995-12-26,92.00,92.12,91.62,91.75,3781600,18.21
1995-12-22,90.88,91.88,90.88,91.25,7509600,18.11
1995-12-21,89.88,91.12,89.75,90.88,10696000,18.03
1995-12-20,92.00,92.00,89.12,89.38,14423200,17.74
1995-12-19,89.12,91.88,89.12,91.88,14977600,18.23
1995-12-18,90.00,90.12,87.75,89.00,25420800,17.66
1995-12-15,92.00,92.00,89.88,90.25,27393600,17.91
1995-12-14,94.75,95.12,92.38,93.75,13562000,18.60
1995-12-13,95.12,95.38,94.38,94.50,11023600,18.75
1995-12-12,96.38,96.75,95.25,95.38,8667200,18.93
1995-12-11,97.12,97.25,95.88,96.25,8436800,19.10
1995-12-08,95.00,96.88,94.62,96.88,10232800,19.22
1995-12-07,95.25,95.50,94.00,94.75,10983600,18.80
1995-12-06,96.25,96.50,94.25,95.75,12077600,19.00
1995-12-05,96.88,97.12,95.62,95.75,11005600,19.00
1995-12-04,95.00,97.25,94.62,96.12,10820400,19.08
1995-12-01,97.00,97.00,94.75,94.75,10063600,18.80
1995-11-30,97.25,98.12,96.62,96.62,10257600,19.17
1995-11-29,97.25,97.50,96.75,97.12,11290000,19.27
1995-11-28,95.75,97.50,95.62,97.00,11564800,19.25
1995-11-27,96.50,97.38,95.62,95.88,8807200,19.03
1995-11-24,95.25,96.62,95.25,95.88,2974400,19.03
1995-11-22,94.75,96.38,94.38,95.25,8794000,18.90
1995-11-21,93.12,94.88,93.00,94.50,12520800,18.75
1995-11-20,95.00,95.38,93.00,93.00,10502800,18.46
1995-11-17,95.38,95.88,94.75,95.12,11060400,18.88
1995-11-16,95.62,96.75,95.12,95.62,11882000,18.98
1995-11-15,95.62,96.25,94.75,95.50,8982400,18.95
1995-11-14,96.88,97.38,95.25,95.38,9229600,18.93
1995-11-13,97.50,98.00,97.00,97.38,9497200,19.32
1995-11-10,97.50,98.25,96.62,97.38,9348400,19.32
1995-11-09,99.00,99.75,98.00,98.38,12774000,19.52
1995-11-08,99.12,100.12,97.25,97.75,10757600,19.40
1995-11-07,99.50,100.62,98.12,98.75,15510800,19.55
1995-11-06,101.25,102.38,100.00,100.50,12470000,19.89
1995-11-03,100.00,101.50,99.88,101.50,12984800,20.09
1995-11-02,97.00,99.88,96.75,99.62,13174400,19.72
1995-11-01,97.25,97.62,96.38,96.88,8235200,19.18
1995-10-31,98.38,99.12,96.88,97.25,11811200,19.25
1995-10-30,97.50,98.75,97.12,98.25,12715200,19.45
1995-10-27,95.88,96.62,95.75,96.50,9894800,19.10
